"","cmplnt_fr_dt","ofns_desc","prem_typ_desc","year","latitude","longitude","month","day","fips","city"
"79",2014-09-08,"theft(including auto)","parking lot/area",2014,35.94542313,-78.99898529,9,8,37063002018,"durham"
"80",2010-11-10,"theft(including auto)","other residence - single family dwelling",2010,35.94018414,-79.01262479,11,10,37135012100,"chapel hill"
"81",2012-09-29,"burglary","parking lot/area",2012,35.92785452,-79.0297071,9,29,37135012100,"chapel hill"
"82",2010-11-23,"burglary","home of victim - single family",2010,35.94966801,-79.02721684,11,23,37135011900,"chapel hill"
"83",2016-04-21,"burglary","parking lot/area",2016,35.93200412,-79.03132874,4,21,37135012100,"chapel hill"
"84",2010-11-23,"theft(including auto)","other retail establishment",2010,35.92785452,-79.0297071,11,23,37135012100,"chapel hill"
"85",2016-05-04,"theft(including auto)","home of victim - single family",2016,35.8864586,-79.07179559,5,4,37135012200,"chapel hill"
"86",2016-07-15,"theft(including auto)","home of victim - other dwelling",2016,35.91657686,-79.05645365,7,15,37135011400,"chapel hill"
"87",2015-04-25,"robbery","government/public building",2015,35.91454851,-79.0532609,4,25,37135011400,"chapel hill"
"88",2016-10-24,"theft(including auto)","home of victim - other dwelling",2016,35.91308929,-79.06692081,10,24,37135011300,"chapel hill"
"89",2015-09-08,"burglary","home of victim - single family",2015,35.92150945,-79.01698852,9,8,37135012100,"chapel hill"
"90",2015-10-03,"theft(including auto)","all other",2015,35.90667341,-79.00560762,10,3,37063002018,"chapel hill"
"91",2011-11-09,"theft(including auto)","home of victim - single family",2011,35.94559719,-79.05158566,11,9,37135011900,"chapel hill"
"92",2014-03-22,"aggravated assault","behind building/alley",2014,35.91354409,-79.05429753,3,22,37135011600,"chapel hill"
"93",2012-08-21,"theft(including auto)","parking lot/area",2012,35.97054439,-79.07113122,8,21,37135011201,"chapel hill"
"94",2012-05-25,"criminal homicide","school/college",2012,35.87887488,-79.06842213,5,25,37135012200,"chapel hill"
"95",2012-05-23,"theft(including auto)","restaurant",2012,35.91085841,-79.06115133,5,23,37135011700,"chapel hill"
"96",2012-05-22,"theft(including auto)","bar/nightclub/lounge",2012,35.91486213,-79.05295726,5,22,37135011400,"chapel hill"
"97",2014-05-15,"burglary","home of victim - single family",2014,35.93941555,-79.01138049,5,15,37135012100,"chapel hill"
"98",2014-03-01,"theft(including auto)","financial institution",2014,35.92785452,-79.0297071,3,1,37135012100,"chapel hill"
"99",2016-01-02,"burglary","hotel/motel",2016,35.94946207,-79.0002602,1,2,37063002018,"durham"
"100",2016-10-28,"theft(including auto)","restaurant",2016,35.91302252,-79.05826013,10,28,37135011700,"chapel hill"
"101",2015-12-12,"theft(including auto)","convenience store",2015,35.91425874,-79.05482185,12,12,37135011400,"chapel hill"
"102",2014-01-17,"theft(including auto)","home of victim - single family",2014,35.93765925,-79.00730223,1,17,37135012100,"chapel hill"
"103",2011-11-17,"theft(including auto)","restaurant",2011,35.91025783,-79.06401523,11,17,37135011700,"chapel hill"
"104",2016-01-11,"burglary","parking lot/area",2016,35.94382435,-79.05703336,1,11,37135011900,"chapel hill"
"105",2014-08-14,"theft(including auto)","home of victim - single family",2014,35.95994276,-79.05397471,8,14,37135011900,"chapel hill"
"106",2011-11-16,"theft(including auto)","church/synagogue/temple",2011,35.91477979,-79.05009979,11,16,37135011600,"chapel hill"
"107",2010-07-09,"burglary","home of victim - other dwelling",2010,35.91961947,-79.06335472,7,9,37135011300,"chapel hill"
"108",2010-07-07,"theft(including auto)","pharmacy",2010,35.93714052,-79.02181159,7,7,37135012100,"chapel hill"
"109",2012-01-06,"aggravated assault","home of victim - single family",2012,35.95246301,-79.01839857,1,6,37135011201,"chapel hill"
"110",2012-12-23,"burglary","home of victim - other dwelling",2012,35.9245563,-79.0666124,12,23,37135011800,"chapel hill"
"111",2017-02-13,"theft(including auto)","school/college",2017,35.96062746,-79.02856645,2,13,37135011201,"chapel hill"
"112",2012-06-16,"theft(including auto)","parking lot/area",2012,35.93474596,-79.02809665,6,16,37135012100,"chapel hill"
"113",2014-06-12,"theft(including auto)","home of victim - single family",2014,35.91538097,-79.05886971,6,12,37135011300,"chapel hill"
"114",2012-04-07,"theft(including auto)","jewelry store",2012,35.92785452,-79.0297071,4,7,37135012100,"chapel hill"
"115",2015-11-24,"theft(including auto)","school/college",2015,35.96062746,-79.02856645,11,24,37135011201,"chapel hill"
"116",2015-09-25,"burglary","home of victim - single family",2015,35.92254619,-79.05304438,9,25,37135011400,"chapel hill"
"117",2012-04-30,"burglary","parking lot/area",2012,35.89996376,-79.0718295,4,30,37135012200,"chapel hill"
"118",2015-06-25,"burglary","highway/road/street  etc.",2015,35.91572531,-79.05994452,6,25,37135011300,"chapel hill"
"119",2012-02-10,"theft(including auto)","grocery/supermarket",2012,35.92785452,-79.0297071,2,10,37135012100,"chapel hill"
"120",2016-12-01,"theft(including auto)","grocery/supermarket",2016,35.96828728,-79.05864534,12,1,37135011201,"chapel hill"
"121",2012-06-07,"theft(including auto)","grocery/supermarket",2012,35.93693797,-79.02209265,6,7,37135012100,"chapel hill"
"122",2015-07-09,"theft(including auto)","home of victim - other dwelling",2015,35.9432347,-79.00809171,7,9,37135012100,"chapel hill"
"123",2010-11-02,"theft(including auto)","pharmacy",2010,35.96218656,-79.05479277,11,2,37135011900,"chapel hill"
"124",2012-04-09,"theft(including auto)","other retail establishment",2012,35.92785452,-79.0297071,4,9,37135012100,"chapel hill"
"125",2010-11-06,"theft(including auto)","other non-residential building",2010,35.937232,-79.02165098,11,6,37135012100,"chapel hill"
"126",2010-09-02,"burglary","parking lot/area",2010,35.95246939,-79.014713,9,2,37135011201,"chapel hill"
"127",2012-03-15,"burglary","parking lot/area",2012,35.91455956,-79.05718467,3,15,37135011300,"chapel hill"
"128",2010-08-29,"theft(including auto)","grocery/supermarket",2010,35.8801391,-79.06596359,8,29,37135012200,"chapel hill"
"129",2013-06-22,"burglary","home of victim - single family",2013,35.92821813,-79.01032514,6,22,37135012100,"chapel hill"
"130",2015-11-15,"theft(including auto)","home of victim - other dwelling",2015,35.90461815,-79.06726906,11,15,37135010702,"chapel hill"
"131",2015-09-13,"burglary","parking lot/area",2015,35.94774628,-79.06203461,9,13,37135011800,"chapel hill"
"132",2016-05-03,"burglary","home of victim - single family",2016,35.95864057,-79.035826,5,3,37135011900,"chapel hill"
"133",2010-05-08,"theft(including auto)","home of victim - single family",2010,35.94694134,-79.02658483,5,8,37135011900,"chapel hill"
"134",2010-04-01,"theft(including auto)","home of victim - single family",2010,35.932999,-79.0228007,4,1,37135012100,"chapel hill"
"135",2010-09-24,"theft(including auto)","highway/road/street  etc.",2010,35.91269617,-79.05608764,9,24,37135011700,"chapel hill"
"136",2010-09-21,"theft(including auto)","service/gas station",2010,35.94559744,-79.05867379,9,21,37135011800,"chapel hill"
"137",2011-10-22,"theft(including auto)","bar/nightclub/lounge",2011,35.91462735,-79.05287687,10,22,37135011400,"chapel hill"
"138",2015-09-16,"burglary","home of victim - single family",2015,35.90919719,-79.01012936,9,16,37135012100,"chapel hill"
"139",2015-09-08,"burglary","parking lot/area",2015,35.9259439,-79.03287135,9,8,37135011500,"chapel hill"
"140",2014-01-23,"burglary","home of victim - single family",2014,35.92244351,-79.05683687,1,23,37135011300,"chapel hill"
"141",2016-11-22,"theft(including auto)","other retail establishment",2016,35.93537443,-79.02639606,11,22,37135012100,"chapel hill"
"142",2014-10-22,"theft(including auto)","home of victim - single family",2014,35.9159339,-79.05922571,10,22,37135011300,"chapel hill"
"143",2016-09-24,"theft(including auto)","grocery/supermarket",2016,35.91214663,-79.06052437,9,24,37135011700,"chapel hill"
"144",2012-03-03,"burglary","home of victim - single family",2012,35.91715047,-79.05155071,3,3,37135011400,"chapel hill"
"145",2015-03-26,"aggravated assault","school/college",2015,35.96062746,-79.02856645,3,26,37135011201,"chapel hill"
"146",2010-09-22,"burglary","parking lot/area",2010,35.94767161,-79.00948924,9,22,37135011201,"chapel hill"
"147",2013-12-17,"burglary","other residence - other dwelling",2013,35.94386877,-79.05569587,12,17,37135011900,"chapel hill"
"148",2014-03-13,"burglary","home of victim - single family",2014,35.92233125,-79.00276541,3,13,37063002018,"chapel hill"
"149",2015-07-07,"theft(including auto)","other non-residential building",2015,35.94706336,-79.05904709,7,7,37135011800,"chapel hill"
"150",2011-05-16,"burglary","parking lot/area",2011,35.94340903,-79.01959938,5,16,37135011900,"chapel hill"
"151",2011-02-07,"burglary","home of victim - single family",2011,35.91450549,-79.06178613,2,7,37135011300,"chapel hill"
"152",2014-08-02,"theft(including auto)","home of victim - single family",2014,35.91739388,-79.0406835,8,2,37135011500,"chapel hill"
"153",2012-04-16,"burglary","home of victim - other dwelling",2012,35.91961116,-79.05445994,4,16,37135011400,"chapel hill"
"154",2012-04-13,"theft(including auto)","restaurant",2012,35.91072785,-79.06277134,4,13,37135011700,"chapel hill"
"155",2011-01-31,"theft(including auto)","other non-residential building",2011,35.9081608,-79.00986756,1,31,37135012100,"chapel hill"
"156",2016-11-21,"theft(including auto)","parking lot/area",2016,35.96518871,-79.04796622,11,21,37135011201,"chapel hill"
"157",2012-06-12,"theft(including auto)","grocery/supermarket",2012,35.96218656,-79.05479277,6,12,37135011900,"chapel hill"
"158",2012-06-10,"burglary","parking lot/area",2012,35.91127554,-79.06016076,6,10,37135011700,"chapel hill"
"159",2012-05-30,"theft(including auto)","parking lot/area",2012,35.93581755,-79.02242138,5,30,37135012100,"chapel hill"
"160",2013-10-01,"theft(including auto)","home of victim - single family",2013,35.95084584,-79.02759035,10,1,37135011900,"chapel hill"
"161",2015-03-04,"theft(including auto)","grocery/supermarket",2015,35.93886381,-79.01974638,3,4,37135012100,"chapel hill"
"162",2012-03-11,"burglary","highway/road/street  etc.",2012,35.88885224,-79.06337477,3,11,37135012200,"chapel hill"
"163",2010-09-15,"theft(including auto)","other retail establishment",2010,35.91331983,-79.05465297,9,15,37135011600,"chapel hill"
"164",2014-02-01,"theft(including auto)","pharmacy",2014,35.91425874,-79.05482185,2,1,37135011400,"chapel hill"
"165",2011-07-31,"burglary","home of victim - single family",2011,35.91535503,-79.06096394,7,31,37135011300,"chapel hill"
"166",2015-06-24,"theft(including auto)","parking lot/area",2015,35.90995316,-79.06285723,6,24,37135011700,"chapel hill"
"167",2011-05-12,"theft(including auto)","church/synagogue/temple",2011,35.90950686,-79.05620478,5,12,37135011700,"chapel hill"
"168",2012-04-26,"theft(including auto)","parking lot/area",2012,35.91220197,-79.05682809,4,26,37135011700,"chapel hill"
"169",2012-04-23,"theft(including auto)","parking lot/area",2012,35.91961116,-79.05445994,4,23,37135011400,"chapel hill"
"170",2015-05-23,"theft(including auto)","highway/road/street  etc.",2015,35.93718906,-79.05608646,5,23,37135011900,"chapel hill"
"171",2011-11-03,"burglary","parking lot/area",2011,35.91796378,-79.05249777,11,3,37135011400,"chapel hill"
"172",2011-10-28,"burglary","home of victim - single family",2011,35.9166227,-79.06466256,10,28,37135011300,"chapel hill"
"173",2010-03-12,"theft(including auto)","school/college",2010,35.94652745,-79.08056977,3,12,37135010702,"chapel hill"
"174",2016-07-21,"burglary","hotel/motel",2016,35.94125513,-79.01736105,7,21,37135012100,"chapel hill"
"175",2012-06-21,"burglary","home of victim - single family",2012,35.93681438,-79.00449816,6,21,37135012100,"chapel hill"
"176",2012-09-11,"burglary","parking lot/area",2012,35.94708835,-79.05089448,9,11,37135011900,"chapel hill"
"177",2010-09-24,"theft(including auto)","hotel/motel",2010,35.93990562,-79.01718305,9,24,37135012100,"chapel hill"
"178",2010-02-26,"burglary","highway/road/street  etc.",2010,35.91552734,-79.06677246,2,26,37135011300,"chapel hill"
"179",2010-02-22,"burglary","parking lot/area",2010,35.94404939,-79.00943513,2,22,37135012100,"chapel hill"
"180",2012-06-24,"burglary","other retail establishment",2012,35.96209363,-79.05581083,6,24,37135011900,"chapel hill"
"181",2012-06-14,"burglary","home of victim - single family",2012,35.91959,-79.06088257,6,14,37135011300,"chapel hill"
"182",2013-08-03,"burglary","all other",2013,35.92638467,-79.01989299,8,3,37135012100,"chapel hill"
"183",2013-08-04,"theft(including auto)","other retail establishment",2013,35.9107273,-79.06442012,8,4,37135011700,"chapel hill"
"184",2010-02-08,"burglary","home of victim - other dwelling",2010,35.90701404,-79.05741782,2,8,37135011700,"chapel hill"
"185",2016-09-01,"theft(including auto)","school/college",2016,35.94652745,-79.08056977,9,1,37135010702,"chapel hill"
"186",2014-04-09,"theft(including auto)","highway/road/street  etc.",2014,35.9132712,-79.05896934,4,9,37135011300,"chapel hill"
"187",2013-09-21,"theft(including auto)","home of victim - single family",2013,35.89557355,-79.05295225,9,21,37135011700,"chapel hill"
"188",2010-09-08,"theft(including auto)","open land areas",2010,35.89027432,-79.0673142,9,8,37135012200,"chapel hill"
"189",2010-07-22,"burglary","construction site",2010,35.96651459,-79.0585556,7,22,37135011201,"chapel hill"
"190",2016-12-18,"burglary","parking lot/area",2016,35.92785452,-79.0297071,12,18,37135012100,"chapel hill"
"191",2012-07-16,"theft(including auto)","home of victim - other dwelling",2012,35.89953995,-79.06816864,7,16,37135011700,"chapel hill"
"192",2013-08-30,"burglary","home of victim - other dwelling",2013,35.91896459,-79.0515034,8,30,37135011400,"chapel hill"
"193",2012-07-11,"burglary","other non-residential building",2012,35.90006609,-79.06811985,7,11,37135011700,"chapel hill"
"194",2015-01-25,"burglary","other residence - single family dwelling",2015,35.92097923,-79.05912961,1,25,37135011300,"chapel hill"
"195",2016-07-21,"burglary","parking lot/area",2016,35.94015995,-79.01555832,7,21,37135012100,"chapel hill"
"196",2010-06-01,"theft(including auto)","parking lot/area",2010,35.96084036,-79.05605735,6,1,37135011900,"chapel hill"
"197",2010-05-20,"burglary","other residence - single family dwelling",2010,35.91471389,-79.06027639,5,20,37135011300,"chapel hill"
"198",2011-06-27,"burglary","home of victim - single family",2011,35.89707614,-79.0520342,6,27,37135011700,"chapel hill"
"199",2013-06-28,"burglary","home of victim - single family",2013,35.90649671,-79.05722866,6,28,37135011700,"chapel hill"
"200",2017-03-17,"theft(including auto)","other residence - single family dwelling",2017,35.92334685,-79.05700768,3,17,37135011300,"chapel hill"
"201",2014-05-06,"burglary","home of victim - single family",2014,35.91971038,-79.0582721,5,6,37135011300,"chapel hill"
"202",2013-08-09,"burglary","home of victim - single family",2013,35.92412272,-79.00515384,8,9,37063002018,"chapel hill"
"203",2013-08-06,"theft(including auto)","home of victim - other dwelling",2013,35.92237794,-79.06828312,8,6,37135011800,"chapel hill"
"204",2014-01-23,"theft(including auto)","school/college",2014,35.91678633,-79.06343056,1,23,37135011300,"chapel hill"
"205",2011-09-17,"theft(including auto)","other retail establishment",2011,35.93587628,-79.02684576,9,17,37135012100,"chapel hill"
"206",2011-04-13,"theft(including auto)","other retail establishment",2011,35.94782637,-79.0127921,4,13,37135011201,"chapel hill"
"207",2016-12-16,"burglary","parking lot/area",2016,35.93384366,-79.01875571,12,16,37135012100,"chapel hill"
"208",2011-06-22,"theft(including auto)","home of victim - other dwelling",2011,35.92033386,-79.06630921,6,22,37135011800,"chapel hill"
"209",2013-09-08,"burglary","enclosed parking/deck",2013,35.91302252,-79.05826013,9,8,37135011700,"chapel hill"
"210",2013-08-16,"theft(including auto)","parking lot/area",2013,35.91012887,-79.06469544,8,16,37135011700,"chapel hill"
"211",2011-01-08,"theft(including auto)","highway/road/street  etc.",2011,35.91770736,-79.05520278,1,8,37135011400,"chapel hill"
"212",2010-09-13,"theft(including auto)","school/college",2010,35.96062746,-79.02856645,9,13,37135011201,"chapel hill"
"213",2013-07-26,"burglary","parking lot/area",2013,35.92785452,-79.0297071,7,26,37135012100,"chapel hill"
"214",2013-07-07,"theft(including auto)","highway/road/street  etc.",2013,35.90505499,-79.06627068,7,7,37135010702,"chapel hill"
"215",2017-01-28,"burglary","other residence - other dwelling",2017,35.91804716,-79.04106781,1,28,37135011400,"chapel hill"
"216",2011-06-08,"theft(including auto)","other residence - other dwelling",2011,35.92503648,-79.03469306,6,8,37135011500,"chapel hill"
"217",2017-01-11,"burglary","home of victim - single family",2017,35.90255816,-79.00116986,1,11,37063002012,"chapel hill"
"218",2014-05-02,"theft(including auto)","pharmacy",2014,35.91425874,-79.05482185,5,2,37135011400,"chapel hill"
"219",2016-07-15,"burglary","government/public building",2016,35.92846613,-79.03111839,7,15,37135012100,"chapel hill"
"220",2013-06-15,"theft(including auto)","home of victim - other dwelling",2013,35.93011119,-79.03075365,6,15,37135012100,"chapel hill"
"221",2013-08-04,"theft(including auto)","highway/road/street  etc.",2013,35.90006609,-79.06811985,8,4,37135011700,"chapel hill"
"222",2013-02-28,"theft(including auto)","other retail establishment",2013,35.94404763,-79.01009423,2,28,37135012100,"chapel hill"
"223",2011-06-13,"burglary","home of victim - single family",2011,35.94693069,-79.05228485,6,13,37135011900,"chapel hill"
"224",2017-03-17,"burglary","home of victim - other dwelling",2017,35.92024612,-79.06116486,3,17,37135011300,"chapel hill"
"225",2011-01-19,"burglary","home of victim - other dwelling",2011,35.91650196,-79.06274849,1,19,37135011300,"chapel hill"
"226",2013-04-21,"burglary","home of victim - single family",2013,35.92811406,-79.05778403,4,21,37135011800,"chapel hill"
"227",2017-03-06,"theft(including auto)","enclosed parking/deck",2017,35.91302252,-79.05826013,3,6,37135011700,"chapel hill"
"228",2017-01-06,"burglary","parking lot/area",2017,35.92826903,-79.03430148,1,6,37135011500,"chapel hill"
"229",2013-07-24,"burglary","home of victim - single family",2013,35.91482162,-79.01404572,7,24,37135012100,"chapel hill"
"230",2013-06-25,"burglary","home of victim - single family",2013,35.92751991,-79.06342919,6,25,37135011800,"chapel hill"
"231",2010-08-30,"theft(including auto)","home of offender - other dwell",2010,35.91996384,-79.06108093,8,30,37135011300,"chapel hill"
"232",2013-08-01,"burglary","other residence - single family dwelling",2013,35.91533767,-79.0612342,8,1,37135011300,"chapel hill"
"233",2013-07-24,"burglary","home of victim - other dwelling",2013,35.90616442,-79.01197719,7,24,37135012100,"chapel hill"
"234",2017-01-17,"theft(including auto)","home of victim - single family",2017,35.954761,-79.02641803,1,17,37135011900,"chapel hill"
"235",2010-02-24,"theft(including auto)","convenience store",2010,35.93127265,-79.03364228,2,24,37135011900,"chapel hill"
"236",2011-10-03,"burglary","other residence - other dwelling",2011,35.92133167,-79.05698417,10,3,37135011300,"chapel hill"
"237",2013-07-07,"burglary","home of victim - single family",2013,35.92385524,-79.01031502,7,7,37135012100,"chapel hill"
"238",2013-10-07,"theft(including auto)","grocery/supermarket",2013,35.93474596,-79.02809665,10,7,37135012100,"chapel hill"
"239",2013-06-21,"theft(including auto)","home of victim - single family",2013,35.88494487,-79.06733487,6,21,37135012200,"chapel hill"
"240",2010-09-06,"burglary","other residence - other dwelling",2010,35.95628419,-79.05976734,9,6,37135011201,"chapel hill"
"241",2011-11-01,"theft(including auto)","home of victim - other dwelling",2011,35.88439587,-79.06625562,11,1,37135012200,"chapel hill"
"242",2011-10-28,"theft(including auto)","pharmacy",2011,35.93693797,-79.02209265,10,28,37135012100,"chapel hill"
"243",2016-12-10,"theft(including auto)","other residence - other dwelling",2016,35.91087404,-79.05495835,12,10,37135011700,"chapel hill"
"244",2011-10-24,"burglary","home of victim - other dwelling",2011,35.91403108,-79.05807576,10,24,37135011300,"chapel hill"
"245",2016-12-10,"burglary","parking lot/area",2016,35.9507176,-79.06216213,12,10,37135011800,"chapel hill"
"246",2017-02-15,"theft(including auto)","parking lot/area",2017,35.94773305,-79.05923841,2,15,37135011800,"chapel hill"
"247",2016-11-29,"theft(including auto)","highway/road/street  etc.",2016,35.88045613,-79.06403022,11,29,37135012200,"chapel hill"
"248",2013-08-11,"burglary","service/gas station",2013,35.92538765,-79.05353787,8,11,37135011400,"chapel hill"
"249",2013-08-10,"theft(including auto)","other retail establishment",2013,35.9058592,-79.01066784,8,10,37135012100,"chapel hill"
"250",2010-08-17,"burglary","highway/road/street  etc.",2010,35.91616165,-79.05873039,8,17,37135011300,"chapel hill"
"251",2013-05-24,"theft(including auto)","home of victim - other dwelling",2013,35.90639445,-79.01316421,5,24,37135012100,"chapel hill"
"252",2013-03-20,"theft(including auto)","service/gas station",2013,35.96665966,-79.05878526,3,20,37135011201,"chapel hill"
"253",2013-11-13,"burglary","parking lot/area",2013,35.9507103,-79.06111908,11,13,37135011800,"chapel hill"
"254",2010-05-01,"theft(including auto)","grocery/supermarket",2010,35.93474596,-79.02809665,5,1,37135012100,"chapel hill"
"255",2016-07-14,"theft(including auto)","grocery/supermarket",2016,35.93550573,-79.0218529,7,14,37135012100,"chapel hill"
"256",2014-05-09,"theft(including auto)","home of victim - other dwelling",2014,35.93372275,-79.02950201,5,9,37135012100,"chapel hill"
"257",2014-05-26,"theft(including auto)","restaurant",2014,35.92430692,-79.05363562,5,26,37135011400,"chapel hill"
"258",2012-12-20,"theft(including auto)","other residence - other dwelling",2012,35.91031757,-79.06526211,12,20,37135011700,"chapel hill"
"259",2015-11-11,"burglary","home of victim - single family",2015,35.91836765,-79.05937066,11,11,37135011300,"chapel hill"
"260",2016-04-27,"burglary","home of victim - single family",2016,35.93413443,-79.0397684,4,27,37135011900,"chapel hill"
"261",2015-11-10,"burglary","school/college",2015,35.89027432,-79.0673142,11,10,37135012200,"chapel hill"
"262",2015-10-07,"burglary","other residence - single family dwelling",2015,35.90509575,-79.06662612,10,7,37135010702,"chapel hill"
"263",2010-04-07,"burglary","home of victim - other dwelling",2010,35.91038066,-79.05631535,4,7,37135011700,"chapel hill"
"264",2016-01-29,"burglary","other residence - other dwelling",2016,35.94096242,-79.00901705,1,29,37135012100,"chapel hill"
"265",2016-08-11,"theft(including auto)","home of victim - other dwelling",2016,35.92628593,-79.03178581,8,11,37135011500,"chapel hill"
"266",2013-06-20,"theft(including auto)","grocery/supermarket",2013,35.92668226,-79.02758546,6,20,37135012100,"chapel hill"
"267",2010-01-21,"theft(including auto)","convenience store",2010,35.91214663,-79.06052437,1,21,37135011700,"chapel hill"
"268",2010-01-15,"theft(including auto)","home of victim - single family",2010,35.94591501,-79.02954851,1,15,37135011900,"chapel hill"
"269",2017-03-20,"theft(including auto)","school/college",2017,35.94652745,-79.08056977,3,20,37135010702,"chapel hill"
"270",2013-09-29,"theft(including auto)","pharmacy",2013,35.93537443,-79.02639606,9,29,37135012100,"chapel hill"
"271",2013-05-18,"theft(including auto)","other retail establishment",2013,35.91316473,-79.05525024,5,18,37135011600,"chapel hill"
"272",2010-11-03,"burglary","home of victim - single family",2010,35.91272906,-79.0310377,11,3,37135011500,"chapel hill"
"273",2010-10-27,"burglary","parking lot/area",2010,35.94330122,-79.02379624,10,27,37135011900,"chapel hill"
"274",2013-04-15,"theft(including auto)","home of victim - single family",2013,35.91729271,-79.05040402,4,15,37135011400,"chapel hill"
"275",2014-03-28,"burglary","home of victim - single family",2014,35.91676683,-79.01963951,3,28,37135012100,"chapel hill"
"276",2013-01-24,"burglary","home of victim - single family",2013,35.93550488,-79.04044091,1,24,37135011900,"chapel hill"
"277",2016-07-30,"theft(including auto)","parking lot/area",2016,35.9507176,-79.06216213,7,30,37135011800,"chapel hill"
"278",2016-08-07,"burglary","school/college",2016,35.93371093,-79.01603621,8,7,37135012100,"chapel hill"
"279",2016-07-31,"theft(including auto)","service/gas station",2016,35.92976585,-79.03456451,7,31,37135011900,"chapel hill"
"280",2016-06-13,"burglary","home of victim - other dwelling",2016,35.91903819,-79.02803649,6,13,37135011500,"chapel hill"
"281",2016-07-26,"burglary","parking lot/area",2016,35.91796461,-79.05901575,7,26,37135011300,"chapel hill"
"282",2013-02-18,"burglary","home of victim - single family",2013,35.95825685,-79.05357577,2,18,37135011900,"chapel hill"
"283",2013-02-17,"theft(including auto)","grocery/supermarket",2013,35.93693797,-79.02209265,2,17,37135012100,"chapel hill"
"284",2011-02-07,"theft(including auto)","grocery/supermarket",2011,35.93474596,-79.02809665,2,7,37135012100,"chapel hill"
"285",2012-11-19,"burglary","parking lot/area",2012,35.94793984,-79.01015597,11,19,37135011201,"chapel hill"
"286",2013-09-03,"burglary","home of victim - single family",2013,35.94465006,-79.05618013,9,3,37135011900,"chapel hill"
"287",2010-03-17,"burglary","home of victim - single family",2010,35.9507176,-79.06216213,3,17,37135011800,"chapel hill"
"288",2017-03-07,"burglary","parking lot/area",2017,35.91803312,-79.05302144,3,7,37135011400,"chapel hill"
"289",2017-03-03,"burglary","home of victim - other dwelling",2017,35.91374079,-79.05991241,3,3,37135011300,"chapel hill"
"290",2017-03-04,"theft(including auto)","bar/nightclub/lounge",2017,35.91300583,-79.05915833,3,4,37135011300,"chapel hill"
"291",2017-03-04,"theft(including auto)","other residence - single family dwelling",2017,35.92024612,-79.06116486,3,4,37135011300,"chapel hill"
"292",2017-03-03,"theft(including auto)","bar/nightclub/lounge",2017,35.91526448,-79.05410045,3,3,37135011400,"chapel hill"
"293",2013-12-17,"burglary","home of victim - other dwelling",2013,35.91475112,-79.05937776,12,17,37135011300,"chapel hill"
"294",2016-09-07,"theft(including auto)","other non-residential building",2016,35.93219297,-79.03572266,9,7,37135011900,"chapel hill"
"295",2012-10-31,"theft(including auto)","parking lot/area",2012,35.89870753,-79.01091911,10,31,37135012200,"chapel hill"
"296",2015-12-09,"burglary","restaurant",2015,35.9132712,-79.05896934,12,9,37135011300,"chapel hill"
"297",2012-10-29,"burglary","parking lot/area",2012,35.94591312,-79.01559278,10,29,37135011201,"chapel hill"
"298",2015-11-20,"burglary","parking lot/area",2015,35.89873994,-79.07075271,11,20,37135012200,"chapel hill"
"299",2015-11-25,"theft(including auto)","grocery/supermarket",2015,35.92668226,-79.02758546,11,25,37135012100,"chapel hill"
"300",2012-10-19,"theft(including auto)","parking lot/area",2012,35.90549561,-79.0637769,10,19,37135011700,"chapel hill"
"301",2010-11-29,"burglary","home of victim - single family",2010,35.94538403,-79.05769729,11,29,37135011900,"chapel hill"
"302",2016-04-11,"burglary","home of victim - single family",2016,35.9538516,-79.01091444,4,11,37135011201,"chapel hill"
"303",2016-10-29,"theft(including auto)","other retail establishment",2016,35.94527436,-79.00958423,10,29,37135012100,"chapel hill"
"304",2016-02-09,"burglary","home of victim - other dwelling",2016,35.91913671,-79.06682698,2,9,37135011800,"chapel hill"
"305",2016-09-11,"theft(including auto)","government/public building",2016,35.93219297,-79.03572266,9,11,37135011900,"chapel hill"
"306",2016-09-07,"theft(including auto)","behind building/alley",2016,35.91331368,-79.05346274,9,7,37135011600,"chapel hill"
"307",2016-09-07,"theft(including auto)","convenience store",2016,35.94773305,-79.05923841,9,7,37135011800,"chapel hill"
"308",2011-02-27,"theft(including auto)","service/gas station",2011,35.92976585,-79.03456451,2,27,37135011900,"chapel hill"
"309",2011-02-17,"burglary","home of victim - single family",2011,35.90764848,-79.05698868,2,17,37135011700,"chapel hill"
"310",2011-02-15,"theft(including auto)","school/college",2011,35.93635308,-79.04698684,2,15,37135011900,"chapel hill"
"311",2013-08-07,"criminal homicide","other residence - other dwelling",2013,35.92254619,-79.05304438,8,7,37135011400,"chapel hill"
"312",2013-08-03,"theft(including auto)","other residence - other dwelling",2013,35.94382595,-79.05605567,8,3,37135011900,"chapel hill"
"313",2013-07-29,"burglary","commercial/office building",2013,35.93219297,-79.03572266,7,29,37135011900,"chapel hill"
"314",2010-03-11,"theft(including auto)","home of victim - other dwelling",2010,35.91401936,-79.055707,3,11,37135011400,"chapel hill"
"315",2013-11-19,"burglary","home of victim - single family",2013,35.94821139,-79.07156057,11,19,37135011800,"chapel hill"
"316",2013-11-01,"theft(including auto)","service/gas station",2013,35.94773305,-79.05923841,11,1,37135011800,"chapel hill"
"317",2016-11-16,"theft(including auto)","grocery/supermarket",2016,35.92668226,-79.02758546,11,16,37135012100,"chapel hill"
